strategy_name,submission_id,filename,submitted_at,artifact_path,run_dir,final_pnl,max_pnl,min_pnl,max_drawdown,max_drawdown_pct,first_positive_ts,pnl_slope,pnl_volatility,num_points,time_horizon,peak_to_final_drop,recovery_after_drawdown,trade_count,products,raw_fields_found
ashv2_ask_half_5_ask_mult_0.25_base_ske_0.25_bid_mult_0.5_bid_mult_0.0,191545,249-ashv2_ask_half_5_ask_mult_0.25_base_ske_0.25_bid_mult_0.5_bid_mult_0.0.py,2026-04-16T11:44:31.029000+00:00,runs/2026-04-16_07-44-30_ashv2_ask_half_5_ask_mult_0.25_base_ske_0.25_bid_mult_0.5_bid_mult_0.0/artifact.json,runs/2026-04-16_07-44-30_ashv2_ask_half_5_ask_mult_0.25_base_ske_0.25_bid_mult_0.5_bid_mult_0.0,8614.90625,8614.90625,-682.0,439.09375,0.0159041394335512,7700.0,0.09369091142567695,24.458646460488357,500,99800.0,0.0,9296.90625,,,
ashv2_ask_mult_0.75_bid_half_6_bid_mult_0.0_flatten__1_flatten__0.85,191622,250-ashv2_ask_mult_0.75_bid_half_6_bid_mult_0.0_flatten__1_flatten__0.85.py,2026-04-16T11:46:37.123000+00:00,runs/2026-04-16_07-46-36_ashv2_ask_mult_0.75_bid_half_6_bid_mult_0.0_flatten__1_flatten__0.85/artifact.json,runs/2026-04-16_07-46-36_ashv2_ask_mult_0.75_bid_half_6_bid_mult_0.0_flatten__1_flatten__0.85,8888.59375,8888.59375,-682.0,439.09375,0.009706066673799734,7500.0,0.09680870898632032,24.034456426689378,500,99800.0,0.0,9570.59375,,,
ashv2_ask_half_6_ask_mult_0.75_bid_half_5_bid_mult_0.5_bid_mult_0.25,191682,251-ashv2_ask_half_6_ask_mult_0.75_bid_half_5_bid_mult_0.5_bid_mult_0.25.py,2026-04-16T11:48:32.469000+00:00,runs/2026-04-16_07-48-32_ashv2_ask_half_6_ask_mult_0.75_bid_half_5_bid_mult_0.5_bid_mult_0.25/artifact.json,runs/2026-04-16_07-48-32_ashv2_ask_half_6_ask_mult_0.75_bid_half_5_bid_mult_0.5_bid_mult_0.25,8371.46875,8371.46875,-682.0,439.09375,0.06541598694942903,7700.0,0.08961257902242546,25.442955446760838,500,99800.0,0.0,9053.46875,,,
ashv2_ask_half_4_ask_mult_0.0_base_ske_0.25_bid_half_5_bid_mult_0.0,191750,252-ashv2_ask_half_4_ask_mult_0.0_base_ske_0.25_bid_half_5_bid_mult_0.0.py,2026-04-16T11:50:38.814000+00:00,runs/2026-04-16_07-50-38_ashv2_ask_half_4_ask_mult_0.0_base_ske_0.25_bid_half_5_bid_mult_0.0/artifact.json,runs/2026-04-16_07-50-38_ashv2_ask_half_4_ask_mult_0.0_base_ske_0.25_bid_half_5_bid_mult_0.0,8769.5,8769.5,-682.0,439.09375,0.007618047495348109,7700.0,0.09456934435136179,24.132662109892077,500,99800.0,0.0,9451.5,,,
ashv2_ask_half_4_ask_mult_0.25_base_ske_0.5_bid_half_2_bid_mult_0.5,191830,253-ashv2_ask_half_4_ask_mult_0.25_base_ske_0.5_bid_half_2_bid_mult_0.5.py,2026-04-16T11:52:34.677000+00:00,runs/2026-04-16_07-52-34_ashv2_ask_half_4_ask_mult_0.25_base_ske_0.5_bid_half_2_bid_mult_0.5/artifact.json,runs/2026-04-16_07-52-34_ashv2_ask_half_4_ask_mult_0.25_base_ske_0.5_bid_half_2_bid_mult_0.5,7849.28125,7849.28125,-682.0,439.09375,0.03437816677540708,7900.0,0.08389784241386966,25.648180208674496,500,99800.0,0.0,8531.28125,,,
ashv2_ask_half_4_ask_mult_0.0_bid_half_5_bid_mult_0.75_flatten__4,191908,254-ashv2_ask_half_4_ask_mult_0.0_bid_half_5_bid_mult_0.75_flatten__4.py,2026-04-16T11:54:40.173000+00:00,runs/2026-04-16_07-54-39_ashv2_ask_half_4_ask_mult_0.0_bid_half_5_bid_mult_0.75_flatten__4/artifact.json,runs/2026-04-16_07-54-39_ashv2_ask_half_4_ask_mult_0.0_bid_half_5_bid_mult_0.75_flatten__4,8905.59375,8905.59375,-682.0,439.09375,0.015167109040680353,7500.0,0.09675618546739811,23.930496413494357,500,99800.0,0.0,9587.59375,,,
ashv2_ask_half_8_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_5,191976,255-ashv2_ask_half_8_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_5.py,2026-04-16T11:56:36.337000+00:00,runs/2026-04-16_07-56-36_ashv2_ask_half_8_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_5/artifact.json,runs/2026-04-16_07-56-36_ashv2_ask_half_8_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_5,8622.0,8622.0,-682.0,439.09375,0.011065591695703519,7300.0,0.09227970945540032,25.27739533320352,500,99800.0,0.0,9304.0,,,
ashv2_ask_half_8_ask_mult_1.0_base_ske_0.5_bid_mult_0.75_flatten__8,192040,256-ashv2_ask_half_8_ask_mult_1.0_base_ske_0.5_bid_mult_0.75_flatten__8.py,2026-04-16T11:58:32.690000+00:00,runs/2026-04-16_07-58-32_ashv2_ask_half_8_ask_mult_1.0_base_ske_0.5_bid_mult_0.75_flatten__8/artifact.json,runs/2026-04-16_07-58-32_ashv2_ask_half_8_ask_mult_1.0_base_ske_0.5_bid_mult_0.75_flatten__8,8152.34375,8152.34375,-682.0,439.09375,0.019064569777959325,7500.0,0.08601538514622808,25.227681387592117,500,99800.0,0.0,8834.34375,,,
ashv2_ask_mult_0.0_base_ske_-0.5_bid_half_1_bid_mult_0.25_flatten__14,192113,257-ashv2_ask_mult_0.0_base_ske_-0.5_bid_half_1_bid_mult_0.25_flatten__14.py,2026-04-16T12:00:38.433000+00:00,runs/2026-04-16_08-00-38_ashv2_ask_mult_0.0_base_ske_-0.5_bid_half_1_bid_mult_0.25_flatten__14/artifact.json,runs/2026-04-16_08-00-38_ashv2_ask_mult_0.0_base_ske_-0.5_bid_half_1_bid_mult_0.25_flatten__14,8194.28125,8194.28125,-682.0,439.09375,0.018209793047477343,8100.0,0.08926176292002043,24.444985727010955,500,99800.0,0.0,8876.28125,,,
ashv2_ask_half_6_ask_mult_1.0_base_ske_0.25_bid_half_1_bid_mult_0.0,192216,258-ashv2_ask_half_6_ask_mult_1.0_base_ske_0.25_bid_half_1_bid_mult_0.0.py,2026-04-16T12:03:36.512000+00:00,runs/2026-04-16_08-03-36_ashv2_ask_half_6_ask_mult_1.0_base_ske_0.25_bid_half_1_bid_mult_0.0/artifact.json,runs/2026-04-16_08-03-36_ashv2_ask_half_6_ask_mult_1.0_base_ske_0.25_bid_half_1_bid_mult_0.0,8535.25,8535.25,-682.0,439.09375,0.02145323711254937,7700.0,0.09211509063059689,24.90966600228322,500,99800.0,0.0,9217.25,,,
ashv2_ask_half_6_ask_mult_0.75_bid_mult_0.25_flatten__1_flatten__6,192294,259-ashv2_ask_half_6_ask_mult_0.75_bid_mult_0.25_flatten__1_flatten__6.py,2026-04-16T12:05:31.961000+00:00,runs/2026-04-16_08-05-31_ashv2_ask_half_6_ask_mult_0.75_bid_mult_0.25_flatten__1_flatten__6/artifact.json,runs/2026-04-16_08-05-31_ashv2_ask_half_6_ask_mult_0.75_bid_mult_0.25_flatten__1_flatten__6,8385.65625,8385.65625,-682.0,439.09375,0.027521151414956726,7700.0,0.09020418348837458,23.86700655961137,500,99800.0,0.0,9067.65625,,,
ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.75_bid_mult_0.5_bid_mult_0.75,192354,260-ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.75_bid_mult_0.5_bid_mult_0.75.py,2026-04-16T12:07:37.179000+00:00,runs/2026-04-16_08-07-37_ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.75_bid_mult_0.5_bid_mult_0.75/artifact.json,runs/2026-04-16_08-07-37_ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.75_bid_mult_0.5_bid_mult_0.75,8459.28125,8459.28125,-682.0,439.09375,0.005252206429303794,7700.0,0.09174575267933885,23.111490709891754,500,99800.0,0.0,9141.28125,,,
ashv2_ask_half_8_ask_mult_0.25_base_ske_0.5_bid_half_6_bid_mult_0.0,192429,261-ashv2_ask_half_8_ask_mult_0.25_base_ske_0.5_bid_half_6_bid_mult_0.0.py,2026-04-16T12:09:32.252000+00:00,runs/2026-04-16_08-09-32_ashv2_ask_half_8_ask_mult_0.25_base_ske_0.5_bid_half_6_bid_mult_0.0/artifact.json,runs/2026-04-16_08-09-32_ashv2_ask_half_8_ask_mult_0.25_base_ske_0.5_bid_half_6_bid_mult_0.0,9179.15625,9179.15625,-682.0,439.09375,0.008902984834336864,7300.0,0.09870934159697577,24.436673731965648,500,99800.0,0.0,9861.15625,,,
ashv2_ask_half_7_ask_mult_0.75_base_ske_0.25_bid_half_2_bid_mult_0.5,192507,262-ashv2_ask_half_7_ask_mult_0.75_base_ske_0.25_bid_half_2_bid_mult_0.5.py,2026-04-16T12:11:37.852000+00:00,runs/2026-04-16_08-11-37_ashv2_ask_half_7_ask_mult_0.75_base_ske_0.25_bid_half_2_bid_mult_0.5/artifact.json,runs/2026-04-16_08-11-37_ashv2_ask_half_7_ask_mult_0.75_base_ske_0.25_bid_half_2_bid_mult_0.5,8276.03125,8276.03125,-682.0,439.09375,0.07220021606049694,7700.0,0.0890224466007239,24.475154218925802,500,99800.0,0.0,8958.03125,,,
ashv2_ask_half_8_ask_mult_1.0_bid_half_2_bid_mult_0.5_bid_mult_0.25,192590,263-ashv2_ask_half_8_ask_mult_1.0_bid_half_2_bid_mult_0.5_bid_mult_0.25.py,2026-04-16T12:13:35.770000+00:00,runs/2026-04-16_08-13-35_ashv2_ask_half_8_ask_mult_1.0_bid_half_2_bid_mult_0.5_bid_mult_0.25/artifact.json,runs/2026-04-16_08-13-35_ashv2_ask_half_8_ask_mult_1.0_bid_half_2_bid_mult_0.5_bid_mult_0.25,8105.8125,8105.8125,-682.0,439.09375,0.03312625024652748,7900.0,0.08535669023254218,25.503049854210904,500,99800.0,0.0,8787.8125,,,
ashv2_ask_half_2_ask_mult_0.0_base_ske_-0.25_bid_half_7_bid_mult_1.0,192659,264-ashv2_ask_half_2_ask_mult_0.0_base_ske_-0.25_bid_half_7_bid_mult_1.0.py,2026-04-16T12:15:31.759000+00:00,runs/2026-04-16_08-15-31_ashv2_ask_half_2_ask_mult_0.0_base_ske_-0.25_bid_half_7_bid_mult_1.0/artifact.json,runs/2026-04-16_08-15-31_ashv2_ask_half_2_ask_mult_0.0_base_ske_-0.25_bid_half_7_bid_mult_1.0,8723.65625,8723.65625,-682.0,439.09375,0.02701670644391408,7700.0,0.09546703068866963,24.252265333441393,500,99800.0,0.0,9405.65625,,,
ashv2_ask_half_2_ask_mult_0.25_base_ske_0.25_bid_half_2_bid_mult_0.75,192745,265-ashv2_ask_half_2_ask_mult_0.25_base_ske_0.25_bid_half_2_bid_mult_0.75.py,2026-04-16T12:17:37.890000+00:00,runs/2026-04-16_08-17-37_ashv2_ask_half_2_ask_mult_0.25_base_ske_0.25_bid_half_2_bid_mult_0.75/artifact.json,runs/2026-04-16_08-17-37_ashv2_ask_half_2_ask_mult_0.25_base_ske_0.25_bid_half_2_bid_mult_0.75,7930.40625,7930.40625,-682.0,439.09375,0.054749752138949066,8100.0,0.08658436661543521,24.31012043042791,500,99800.0,0.0,8612.40625,,,
ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.5_bid_half_4_bid_mult_0.5,192825,266-ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.5_bid_half_4_bid_mult_0.5.py,2026-04-16T12:19:33.562000+00:00,runs/2026-04-16_08-19-33_ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.5_bid_half_4_bid_mult_0.5/artifact.json,runs/2026-04-16_08-19-33_ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.5_bid_half_4_bid_mult_0.5,8515.625,8515.625,-682.0,439.09375,0.03946421306293619,7500.0,0.09158657945123969,24.316162047329712,500,99800.0,0.0,9197.625,,,
ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.0_base_ske_-0.5_bid_half_6,192904,267-ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.0_base_ske_-0.5_bid_half_6.py,2026-04-16T12:21:40.070000+00:00,runs/2026-04-16_08-21-39_ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.0_base_ske_-0.5_bid_half_6/artifact.json,runs/2026-04-16_08-21-39_ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.0_base_ske_-0.5_bid_half_6,8678.71875,8678.71875,-682.0,439.09375,0.017120240542447766,7700.0,0.09373101980111045,23.918203230133884,500,99800.0,0.0,9360.71875,,,
ashv2_ask_half_7_ask_mult_0.5_base_ske_-0.5_bid_half_4_bid_mult_0.0,192981,268-ashv2_ask_half_7_ask_mult_0.5_base_ske_-0.5_bid_half_4_bid_mult_0.0.py,2026-04-16T12:23:36.118000+00:00,runs/2026-04-16_08-23-35_ashv2_ask_half_7_ask_mult_0.5_base_ske_-0.5_bid_half_4_bid_mult_0.0/artifact.json,runs/2026-04-16_08-23-35_ashv2_ask_half_7_ask_mult_0.5_base_ske_-0.5_bid_half_4_bid_mult_0.0,8634.34375,8634.34375,-682.0,439.09375,0.0661061655126937,7700.0,0.09343815081721264,25.31237824253371,500,99800.0,0.0,9316.34375,,,
ashv2_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_8_bid_mult_0.5,193053,269-ashv2_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_8_bid_mult_0.5.py,2026-04-16T12:25:31.424000+00:00,runs/2026-04-16_08-25-31_ashv2_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_8_bid_mult_0.5/artifact.json,runs/2026-04-16_08-25-31_ashv2_ask_mult_0.5_ask_mult_0.25_base_ske_-0.25_bid_half_8_bid_mult_0.5,8274.96875,8274.96875,-682.0,439.09375,0.06309709760616078,7700.0,0.09106091674460448,25.005787116129508,500,99800.0,0.0,8956.96875,,,
ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.25_base_ske_0.25_bid_half_2,193130,270-ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.25_base_ske_0.25_bid_half_2.py,2026-04-16T12:27:36.827000+00:00,runs/2026-04-16_08-27-36_ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.25_base_ske_0.25_bid_half_2/artifact.json,runs/2026-04-16_08-27-36_ashv2_ask_half_5_ask_mult_0.5_ask_mult_0.25_base_ske_0.25_bid_half_2,8232.125,8232.125,-682.0,439.09375,0.06271291148177566,7900.0,0.0887508208970336,25.3863795291572,500,99800.0,0.0,8914.125,,,
ashv2_ask_half_2_ask_mult_0.75_base_ske_-0.25_bid_half_6_flatten__16,193207,271-ashv2_ask_half_2_ask_mult_0.75_base_ske_-0.25_bid_half_6_flatten__16.py,2026-04-16T12:29:31.744000+00:00,runs/2026-04-16_08-29-31_ashv2_ask_half_2_ask_mult_0.75_base_ske_-0.25_bid_half_6_flatten__16/artifact.json,runs/2026-04-16_08-29-31_ashv2_ask_half_2_ask_mult_0.75_base_ske_-0.25_bid_half_6_flatten__16,8800.53125,8800.53125,-682.0,439.09375,0.011934997231080642,7700.0,0.09653160990839275,23.87619926112696,500,99800.0,0.0,9482.53125,,,
ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.0_base_ske_-0.5_bid_half_2,193339,272-ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.0_base_ske_-0.5_bid_half_2.py,2026-04-16T12:32:39.959000+00:00,runs/2026-04-16_08-32-39_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.0_base_ske_-0.5_bid_half_2/artifact.json,runs/2026-04-16_08-32-39_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.0_base_ske_-0.5_bid_half_2,7613.8125,7613.8125,-682.0,439.09375,0.039414599083445356,8100.0,0.08105379470392882,26.245549730916604,500,99800.0,0.0,8295.8125,,,
ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.25_base_ske_-0.25_bid_half_2,193408,273-ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.25_base_ske_-0.25_bid_half_2.py,2026-04-16T12:34:35.760000+00:00,runs/2026-04-16_08-34-35_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.25_base_ske_-0.25_bid_half_2/artifact.json,runs/2026-04-16_08-34-35_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.25_base_ske_-0.25_bid_half_2,8104.53125,8104.53125,-682.0,439.09375,0.007480672007856459,8500.0,0.08821536838459854,22.82400530495234,500,99800.0,0.0,8786.53125,,,
ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.75_base_ske_-0.5_bid_half_2,193485,274-ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.75_base_ske_-0.5_bid_half_2.py,2026-04-16T12:36:31.204000+00:00,runs/2026-04-16_08-36-30_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.75_base_ske_-0.5_bid_half_2/artifact.json,runs/2026-04-16_08-36-30_ashv2_ask_half_1_ask_mult_0.0_ask_mult_0.75_base_ske_-0.5_bid_half_2,7872.84375,7872.84375,-682.0,439.09375,0.02420559143868002,8500.0,0.08653441077443998,23.630686373832642,500,99800.0,0.0,8554.84375,,,
ashv2_ask_mult_1.0_base_ske_-0.5_bid_half_8_bid_mult_0.0_flatten__0.95,193569,275-ashv2_ask_mult_1.0_base_ske_-0.5_bid_half_8_bid_mult_0.0_flatten__0.95.py,2026-04-16T12:38:37.688000+00:00,runs/2026-04-16_08-38-37_ashv2_ask_mult_1.0_base_ske_-0.5_bid_half_8_bid_mult_0.0_flatten__0.95/artifact.json,runs/2026-04-16_08-38-37_ashv2_ask_mult_1.0_base_ske_-0.5_bid_half_8_bid_mult_0.0_flatten__0.95,8658.53125,8658.53125,-682.0,439.09375,0.027916588390005635,7500.0,0.09556337756491651,25.324954238349477,500,99800.0,0.0,9340.53125,,,
ashv2_ask_half_6_ask_mult_0.25_base_ske_-0.5_bid_half_6_bid_mult_1.0,193651,276-ashv2_ask_half_6_ask_mult_0.25_base_ske_-0.5_bid_half_6_bid_mult_1.0.py,2026-04-16T12:40:32.390000+00:00,runs/2026-04-16_08-40-32_ashv2_ask_half_6_ask_mult_0.25_base_ske_-0.5_bid_half_6_bid_mult_1.0/artifact.json,runs/2026-04-16_08-40-32_ashv2_ask_half_6_ask_mult_0.25_base_ske_-0.5_bid_half_6_bid_mult_1.0,8950.625,8950.625,-682.0,439.09375,0.025979929368159727,7300.0,0.09633371078374939,25.18139553572028,500,99800.0,0.0,9632.625,,,
ashv2_ask_half_1_ask_mult_0.0_bid_mult_0.0_bid_mult_0.25_flatten__4,193732,277-ashv2_ask_half_1_ask_mult_0.0_bid_mult_0.0_bid_mult_0.25_flatten__4.py,2026-04-16T12:42:38.822000+00:00,runs/2026-04-16_08-42-38_ashv2_ask_half_1_ask_mult_0.0_bid_mult_0.0_bid_mult_0.25_flatten__4/artifact.json,runs/2026-04-16_08-42-38_ashv2_ask_half_1_ask_mult_0.0_bid_mult_0.0_bid_mult_0.25_flatten__4,8046.71875,8046.71875,-682.0,439.09375,0.010166292520411227,7900.0,0.08751648818876526,22.918241652265344,500,99800.0,0.0,8728.71875,,,
ashv2_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.75_flatten__1,193816,278-ashv2_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.75_flatten__1.py,2026-04-16T12:44:34.154000+00:00,runs/2026-04-16_08-44-33_ashv2_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.75_flatten__1/artifact.json,runs/2026-04-16_08-44-33_ashv2_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.75_flatten__1,8644.65625,8644.65625,-682.0,439.09375,0.01995078553851978,7500.0,0.09484746220172381,23.837318002082032,500,99800.0,0.0,9326.65625,,,
ashv2_ask_half_5_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_4,193888,279-ashv2_ask_half_5_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_4.py,2026-04-16T12:46:40.008000+00:00,runs/2026-04-16_08-46-39_ashv2_ask_half_5_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_4/artifact.json,runs/2026-04-16_08-46-39_ashv2_ask_half_5_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_4,8694.59375,8694.59375,-682.0,439.09375,0.008680273582011441,7700.0,0.09373487696435161,23.917330702824678,500,99800.0,0.0,9376.59375,,,
ashv2_ask_half_1_ask_mult_0.25_base_ske_-0.5_bid_half_5_bid_mult_0.0,194009,280-ashv2_ask_half_1_ask_mult_0.25_base_ske_-0.5_bid_half_5_bid_mult_0.0.py,2026-04-16T12:49:36.938000+00:00,runs/2026-04-16_08-49-36_ashv2_ask_half_1_ask_mult_0.25_base_ske_-0.5_bid_half_5_bid_mult_0.0/artifact.json,runs/2026-04-16_08-49-36_ashv2_ask_half_1_ask_mult_0.25_base_ske_-0.5_bid_half_5_bid_mult_0.0,7876.9375,7876.9375,-682.0,439.09375,0.03530628425661002,7900.0,0.08479846363549516,26.900953979829804,500,99800.0,0.0,8558.9375,,,
ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.5,194088,281-ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.5.py,2026-04-16T12:51:32.283000+00:00,runs/2026-04-16_08-51-32_ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.5/artifact.json,runs/2026-04-16_08-51-32_ashv2_ask_half_5_ask_mult_0.0_base_ske_-0.25_bid_half_8_bid_mult_0.5,9105.09375,9105.09375,-682.0,439.09375,0.006142500698011443,7500.0,0.09827075240652525,24.869746175864204,500,99800.0,0.0,9787.09375,,,
ashv2_ask_half_7_ask_mult_0.0_base_ske_0.5_bid_mult_0.0_flatten__1,194169,282-ashv2_ask_half_7_ask_mult_0.0_base_ske_0.5_bid_mult_0.0_flatten__1.py,2026-04-16T12:53:37.582000+00:00,runs/2026-04-16_08-53-37_ashv2_ask_half_7_ask_mult_0.0_base_ske_0.5_bid_mult_0.0_flatten__1/artifact.json,runs/2026-04-16_08-53-37_ashv2_ask_half_7_ask_mult_0.0_base_ske_0.5_bid_mult_0.0_flatten__1,8379.90625,8379.90625,-682.0,439.09375,0.010265264059530502,7700.0,0.08989614478418852,24.536751374400815,500,99800.0,0.0,9061.90625,,,
ashv2_ask_mult_0.5_ask_mult_0.75_base_ske_0.25_bid_half_5_flatten__6,194248,283-ashv2_ask_mult_0.5_ask_mult_0.75_base_ske_0.25_bid_half_5_flatten__6.py,2026-04-16T12:55:31.979000+00:00,runs/2026-04-16_08-55-31_ashv2_ask_mult_0.5_ask_mult_0.75_base_ske_0.25_bid_half_5_flatten__6/artifact.json,runs/2026-04-16_08-55-31_ashv2_ask_mult_0.5_ask_mult_0.75_base_ske_0.25_bid_half_5_flatten__6,8768.625,8768.625,-682.0,439.09375,0.005655529364006661,7700.0,0.09499070428000463,23.7068485989572,500,99800.0,0.0,9450.625,,,
ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.75_base_ske_-0.25_bid_half_7,194334,284-ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.75_base_ske_-0.25_bid_half_7.py,2026-04-16T12:57:38.402000+00:00,runs/2026-04-16_08-57-38_ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.75_base_ske_-0.25_bid_half_7/artifact.json,runs/2026-04-16_08-57-38_ashv2_ask_half_6_ask_mult_0.5_ask_mult_0.75_base_ske_-0.25_bid_half_7,9371.25,9371.25,-682.0,439.09375,0.013271400132714002,7300.0,0.10178893227908849,25.183486723580437,500,99800.0,0.0,10053.25,,,
ashv2_ask_half_7_base_ske_-0.25_bid_mult_0.5_bid_mult_1.0_flatten__6,194402,285-ashv2_ask_half_7_base_ske_-0.25_bid_mult_0.5_bid_mult_1.0_flatten__6.py,2026-04-16T12:59:34.521000+00:00,runs/2026-04-16_08-59-34_ashv2_ask_half_7_base_ske_-0.25_bid_mult_0.5_bid_mult_1.0_flatten__6/artifact.json,runs/2026-04-16_08-59-34_ashv2_ask_half_7_base_ske_-0.25_bid_mult_0.5_bid_mult_1.0_flatten__6,8518.8125,8518.8125,-682.0,439.09375,0.00984651543748442,7700.0,0.09172437557914294,23.97352973920431,500,99800.0,0.0,9200.8125,,,
ashv2_ask_half_6_ask_mult_0.5_ask_mult_1.0_bid_half_4_bid_mult_0.0,194499,286-ashv2_ask_half_6_ask_mult_0.5_ask_mult_1.0_bid_half_4_bid_mult_0.0.py,2026-04-16T13:01:40.865000+00:00,runs/2026-04-16_09-01-40_ashv2_ask_half_6_ask_mult_0.5_ask_mult_1.0_bid_half_4_bid_mult_0.0/artifact.json,runs/2026-04-16_09-01-40_ashv2_ask_half_6_ask_mult_0.5_ask_mult_1.0_bid_half_4_bid_mult_0.0,8828.34375,8828.34375,-682.0,439.09375,0.005605058267918127,7700.0,0.09557615769009951,23.70359706768264,500,99800.0,0.0,9510.34375,,,
ashv2_ask_half_6_bid_half_7_bid_mult_0.0_bid_mult_0.25_flatten__6,194592,287-ashv2_ask_half_6_bid_half_7_bid_mult_0.0_bid_mult_0.25_flatten__6.py,2026-04-16T13:03:35.779000+00:00,runs/2026-04-16_09-03-35_ashv2_ask_half_6_bid_half_7_bid_mult_0.0_bid_mult_0.25_flatten__6/artifact.json,runs/2026-04-16_09-03-35_ashv2_ask_half_6_bid_half_7_bid_mult_0.0_bid_mult_0.25_flatten__6,8789.625,8789.625,-682.0,439.09375,0.016807296826427082,7300.0,0.09433924076844745,24.193690385520505,500,99800.0,0.0,9471.625,,,
ashv2_ask_half_4_ask_mult_0.0_base_ske_-0.25_bid_half_5_flatten__1,194668,288-ashv2_ask_half_4_ask_mult_0.0_base_ske_-0.25_bid_half_5_flatten__1.py,2026-04-16T13:05:31.008000+00:00,runs/2026-04-16_09-05-30_ashv2_ask_half_4_ask_mult_0.0_base_ske_-0.25_bid_half_5_flatten__1/artifact.json,runs/2026-04-16_09-05-30_ashv2_ask_half_4_ask_mult_0.0_base_ske_-0.25_bid_half_5_flatten__1,8815.84375,8815.84375,-682.0,439.09375,0.017575822527060338,7700.0,0.09598745316465641,23.84401469819685,500,99800.0,0.0,9497.84375,,,
ashv2_ask_half_5_ask_mult_0.5_base_ske_0.5_bid_half_1_bid_mult_0.75,194741,289-ashv2_ask_half_5_ask_mult_0.5_base_ske_0.5_bid_half_1_bid_mult_0.75.py,2026-04-16T13:07:36.843000+00:00,runs/2026-04-16_09-07-36_ashv2_ask_half_5_ask_mult_0.5_base_ske_0.5_bid_half_1_bid_mult_0.75/artifact.json,runs/2026-04-16_09-07-36_ashv2_ask_half_5_ask_mult_0.5_base_ske_0.5_bid_half_1_bid_mult_0.75,8302.34375,8302.34375,-682.0,439.09375,0.0268209514616225,7900.0,0.08982313783841073,24.809340815679782,500,99800.0,0.0,8984.34375,,,
